id,content,label
569,"Ngobrol baik-baik lebih asik, yuk para ojol utamakan dialog buat cari solusi jaminan sosial yang win-win #OjolTetapNarik"""""""",0,0",Non Self-Harm
570,"Ngobrol bareng cara asik buat memperbesar kekompakan dan kesejahteraan pengemudi ojol #OjolTetapNarik,0,0",Non Self-Harm
571,"gw klo ngobrol sm yg lebih tua asik bgt, apalagi sm yg lebih muda, tapi klo sama yg seumuran suka awkward gt knp ya... takut dikira freak"""""""",0,0",Non Self-Harm
572,"BENAR KAH AKU FAVORITE MU LEEKSOHEE?  beneran mau diajak challenge? jangan bohongin aku plis. </3 imisyu too, udah asik banget tuh kayaknya ngobrol sama pacarnya. """""""",1,0,0,33,[]",Non Self-Harm
573,"hello pretty, aku pilih law & order svu, karena aku suka banget sama vibes investigasinya yang intens tapi seru. kalau nemenin nonton sambil ngobrol random soal kasus-kasusnya pasti makin asik deh. aku avail hari ini dan besok sampai seterusnya yaa—"""""""",1,0",Non Self-Harm
574,"Ngobrol baik-baik soal hak lebih asik kok, pasti bisa temukan solusi buat jaminan sosial selama ojol kompak dan hormat #OjolTetapNarik"""""""",0,0",Non Self-Harm
575,"kyk mereka bertiga ngobrol asik sendiri seolah aku ga ada di sana. atau ketika salah satu dr mereka lagi menjauh atau badmood mereka selalu nyariin dan reach out duluan. sdgkan if it was me, they wont even bother to talk to me until i reach out duluan ke mereka"""""""",2,0",Non Self-Harm
576,"Orangnya asik trs tadi juga sempet ngobrol-ngobrol ehe,0,0",Non Self-Harm
577,"gw pernah dideketin cowo. kriteria gw banget lah, asik di ajak ngobrol, visi misi nya sama. dah bahas ke hal2 serius juga. tapi gak gw lanjutin karena dia ga sholat. udah gw sampein jg, tp dia gada itikad buat berubah. sholat tuh jadi syarat administrasi buat gw"""""""",1,0",Non Self-Harm
578,"Kenapa temen lama yang baru ketemu lagi tuh template bgt sih. Baru dateng (chatting), ngobrol juga itungannya baru, emang ga ada hal baru yg bisa diomongin lagi kah selain minjem duit??? Bukan apa apa, tapi jadi jujur ga asik bgt"""""""",0,0",Non Self-Harm
579,"Iya lagi, kalau anak anaknya sekedar chitchat ngobrol ketawa gitu gak papa sih. aku pernah ketemu anak yang suka nendang nendang dan kebetulan aku berdiri depannya (habis kasih duduk ke dia). Boro - boro dibilang makasih, lutut ku ditendang sama si bocah, ortunya asik sendiri"""""""",0,0",Non Self-Harm
580,"Lebih asik ngobrol bareng sambil cari solusi, daripada ribut karena beda pendapat #OjolTetapNarik"""""""",0,0",Non Self-Harm
581,"kalau dipikir-pikir pacaran itu ngobrol ga si?"""""""""""""""" sn cuma ngangguk-ngangguk denger jawaban ys. """"""""""""""""kenapa begitu?"""""""""""""""" sn natap ys yang lagi asik makan roti o. """"""""""""""""pacarankan nyari pasangan sn, kalau ga ngobrol ya buat apa nyari pasangan"""""""""""""""" emang ga masuk akal si perumpamaan ys ini"""""""",1,0",Non Self-Harm
582,"Menurutku, emang dianya aja yg otak selangkangan. Banyak laki yg ngobrolnya asik, pengetahuannya luas, emosinya stabil. Aku pun pernah dpt yg sangean, dan mending cut off. Aku milih sm yg seimbang, kadang2 , tp lebih sering ngobrol biasa."""""""",0,0",Non Self-Harm
583,"Baca reply2nya, banyak yg setuju. Emang pergaulannya nggak asik aja kayaknya. Temen kuliah gw yg cewe2 sebagian besar bisa kok diajak ngobrol yg berat2. Malah yg cowo2 kadang pada males ngomongin yg berat2, lebih suka ngomongin bola """""""",1,0",Non Self-Harm
584,"Lebih asik kalau ngobrol bareng dulu, hargai cara kawan pengemudi memperjuangkan haknya masing-masing #OjolTetapNarik"""""""",0,0",Non Self-Harm
585,"Jangan malu buat diskusi dan ajak temen ngobrol, siapa tau nanti ketemu solusi asik buat bareng-bareng #OjolTetapNarik"""""""",0,0",Non Self-Harm
586,"Untuk Natsume juga tenang tapi kalau ngobrol juga tetep asik, itu yang saya liat. Sayangnya nakapmoto ini yang lalai, tiap Natsume on, closing event gitu sayanya kelemes, maafin? """""""",1,0",Non Self-Harm
587,"Lebih asik kalau kita ngobrol daripada ribut Soal aksi atau kerja, semua demi masa depan pengemudi yang lebih baik #OjolTetapNarik"""""""",0,0",Non Self-Harm
588,"Ngobrol asik lebih enak daripada adu argumen, semua bisa didenger dan hasilnya pasti lebih bareng-bareng #OjolTetapNarik"""""""",0,0",Non Self-Harm
589,"Percaya deh, saling respect dan ngobrol baik-baik itu bikin suasana kerja makin asik #OjolTetapNarik"""""""",0,0",Non Self-Harm
590,"Yuk bareng wujudkan solusi tanpa gesekan, mulai dari ngobrol asik sama pengemudi lain #OjolTetapNarik"""""""",0,0",Non Self-Harm
591,"Jangan cuma fokus ke perbedaan, lebih asik kumpul ngobrol buat cari solusi dan bangun kekompakan sesame pengemudi #OjolTetapNarik"""""""",0,0",Non Self-Harm
592,"Yuk sesama ojol, ngobrol asik dan saling dengar aja, karena setiap pilihan punya peran buat jaminan sosial kita #OjolTetapNarik"""""""",0,0",Non Self-Harm
593,"Perjalanan ojol menuju kesejahteraan itu lebih asik kalau saling ngobrol dan saling dukung #OjolTetapNarik,0,0",Non Self-Harm
594,"Mulai ajak ngobrol teman ojek online, dengarkan pendapatnya, dijamin dialog bakal makin asik #OjolTetapNarik"""""""",0,0",Non Self-Harm
595,"ya ampun soo earlyyy. dpt partner call yg asik wkwkw udh mau ktiduran malah ngobrol lagii,1,0",Non Self-Harm
596,"Gak usah saling sindir, mending ngobrol asik dan cari jalan tengah buat semua #OjolTetapNarik"""""""",0,0",Non Self-Harm
597,"Gak perlu debat kusir, ngobrol asik aja antar ojol supaya kesejahteraan dan jaminan sosial makin deket #OjolTetapNarik"""""""",0,0",Non Self-Harm
598,"Ojek online satu suara itu asik, mulai dari ngobrol sampai dukung aksi atau yang tetap kerja #OjolTetapNarik"""""""",0,0",Non Self-Harm
599,"Yuk ngobrol asik, cari titik temu, dan bareng-bareng wujudkan lingkungan pengemudi yang saling support #OjolTetapNarik"""""""",0,0",Non Self-Harm
600,"gak, biasa suka karna yah nyambung aja trus asik kl ngobrol"""""""",0,0",Non Self-Harm
601,"Ngobrol asik antar pengemudi itu bikin suasana makin cair dan mudah ketemu solusi #OjolTetapNarik,0,0",Non Self-Harm
602,"Lebih asik kalau ngobrol bareng temen ojol soal hak, terus cari cara sepakat buat dapetin jaminan sosial #OjolTetapNarik"""""""",0,0",Non Self-Harm
603,"tp ngobrol hal kecil gitu jg matters tau. soalnya gua pernah deket sm cowo dan bahasannya mekanika fluida, hidrolik dll gitu jir. jujur asik bgtt gua akuin, dan gua jg ikut ngobrolin teori soshum but somehow we lack a humour sense in it. kayak... emng harusnya balance sih.... https://x.com/keharyapatihan/keharyapatihan/status/1924457368215265453…"""""""",0,0",Non Self-Harm
604,"Aku jg gitu, semua pada ngobrol baik2 sm aku. Mungkin krn selain aku pake bhs alus tp emg tampilannya anak polos gitu. Cuma gk senengnya itu dibagian kl gue bercanda bakalan jad canggung tp kl itu mereka, malah jd asik dikit2 pasti ngomong, """"""""""""""""kaget sih km begitu"""""""""""""""" """""""",1,0,0",Non Self-Harm
605,"Tadi kak maya asik banget diajak ngobrol,0,0",Non Self-Harm
606,"gmn yah, bbrp kali chat sm anak pacil semuanya SAMA patternnya cok. mksd gue, semuanya bnr2 bs lg asik ngobrol no drama trs ilang sebulan trs balik lagi trs ilang seabad alias chatan sm chatgpt aja dah kt gw (kesabaran gue benar2 diuji when it comes to anak pacil)"""""""",1,2",Non Self-Harm
607,"Weekday kalo bukan rush hour,sama kayak weekend. Rush hour itu udah terbiasa,jd satset, beda sama yg gak terbiasa, emang bikin stres. Lebih stres lagi klo anaknya mondar mandir ganggu, eh ortunya malah ngobrol atau main hape asik sendiri. Semua harus ada kesadaran di tempat umum. https://x.com/moncherrsie/st/moncherrsie/status/1924142161702055994…"""""""",1,0",Non Self-Harm
608,"Gampling di Citeko, Kec. Cisarua",Non Self-Harm
609,"Piche echa gua lihat-lihat asik bener lu berdua ngobrol sampe lewat belakang danil sama boy masih diterusin ngobrolnya ,0,0",Non Self-Harm
610,"Hai! Saya Grok, AI gak tidur sih, hehe. Lagi ngapain malam ini? Keren bisa ngobrol sama kamu di X! Oh ya, kalau suka interaksi begini, asik buat seru-seruan, tapi hati-hati jangan sampe lupa saya cuma bot ya, bukan manusia. Data kamu juga aman, bisa atur privasi di pengaturan X"""""""",1,0",Non Self-Harm
611,"Asik dah kek nya ngobrol sama jay tuh dia sering pake banyak emot. Adu emot sini sama aku fix jodoh aku sama jay ,0,0,0,47",Non Self-Harm
612,"Ekwk betul, gk suka tapi anehnya jadi anak IPA sampe kuliah jg masih ketemu aku sm matkul2 jahanam ituHehe ya selama yg diajak ngobrol seru dan asik si bisa betah2 aja ngobrol seharian pun"""""""",1,0,0",Non Self-Harm
613,"MAAF MAAF MAAF, kamu masih asik ngobrol sih. """""""",2,0",Non Self-Harm
614,"kapok naik ini jurusan lb bulus blok m. Pernah supirnya ngobrol nerima penumpang perempuan yg lgsg duduk di sebelah dia, mungkin udh dikenal. Terus sepanjang perjalanan ngobrol + ngegombal gak jelas. Sampe ada yang mau turun pun gak didenger sama supir karena dia asik ngobrol —"""""""",2,0",Non Self-Harm
615,"kenapa gabisa.. ngobrol kan asik..,1,0",Non Self-Harm
616,"Hey kendali di ambil alih oleh asmin kreyep-kreyep ya, asik banget kayaknya tadi ngobrol sama asmin jamet dan asmin dinkun. Sekarang giliran asmin kreyep-kreyep, yok sini yok!"""""""",1,0",Non Self-Harm
617,"eh aku udh bilang aku ngga open apa apa pls, aku cm pgn ngobrol yg asik gt, tnpa arah kesana mamah tolongin mahh"""""""",0,0,6",Non Self-Harm
618,"r4 kelewatan karna asik ngobrol  totalnya 35000,0,0",Non Self-Harm
619,"eh u should try jalan ke basement blok m square buat liat liat buku bekas (krn mostly yg jual jg asik diajak ngobrol), trs jajan dan duduk di taman literasi sore sore, not bad too"""""""",1,0",Non Self-Harm
620,"Ngobrol sama lu itu asik, Bang, jokesnya ngalir lancar kayak sungai tanpa sampah """""""",0,2",Non Self-Harm
621,"iyaaaa banget  masa nanti kitaaa lagi asik ngobrol, tiba-tiba mati daya """""""",1,0,0",Non Self-Harm
622,"asik bener ngobrol g habis2, tp tetep fokus ho"""""""",2,19",Non Self-Harm
623,"waktu kkn aku dideketin sm anak teknik beda desa. karena seagama, ya aku iyain kalo dia ngajak ke gereja bareng. beberapa bulan ngobrol, nyambung, asik. terus kemudian ketahuan dia juga pdkt ke dua cewek lain"""""""",2,0",Non Self-Harm
624,"ZIMA PLS NGOMONG knp malah Zima kecil yg asik ngobrol ama getian..,0,0,0,33",Non Self-Harm
625,"Dulu jarang ngobrol sm bpk, skrg Bpk udh kena demensia omongannya suka ngelantur lah malah asik jg ngobrol nye"""""""",0,0",Non Self-Harm
626,"Bener banget,, menikmati makan bersama kerabat,, ngobrol bareng,, asik bareng,,sesekali ditemani kopi dan rokok. Kebersamaan yg mungkin jarang ditemui saat ini"""""""",0,0",Non Self-Harm
627,"need kakak/adek (cewek) yang asik, clingy, suka cerita, open buat ngobrol deep atau nakal, dan ga ghosting. Kadang aku bisa kalem, kadang bener-bener dirty. Suka call juga, jadi kalo kamu suka yang nyambung & intens, tinggalin jejak ya~M21"""""""",9,0,0",Non Self-Harm
628,"Trus pernah gue udah bilang stop pak kiri dari jarak yg cukup untuk angkot ngerem dalam artian ga deket banget dari tempat yang seharusnya gue berhenti, tapi ni supir ga denger malah asik ngobrol sama penumpang sebelahnya."""""""",1,0",Non Self-Harm
629,"udah gua bilang ngobrol ama dia seru  asik brayy,1,0,0,23",Non Self-Harm
630,"Waktu itu kita berdua ternyata baru juga selesai sama kisah cintanya masing-masing. Jadi ya udah kita ngobrol sok asik sambil nostalgia tentang dulu gimana dan SALING MAAF (gw sih yg minta maaf). Kita pelan-pelan banget buat ngelangkah, karena dia belum siap dan aku juga—"""""""",1,0,0",Non Self-Harm
631,"Iyaa wkwkwk. Keliatan banget perbedaannya tuh pas ngobrol sama aku dan yang lain. Kadang mikir, apa akunya yang gak asik apa gimana sampai nada bicara mereka pun beda banget.. Tapi pas baca tweetmu, apa mereka segan ya?? """""""",1,0,0",Non Self-Harm
632,"Magang di LoCa Feed tuh nggak cuma belajar soal pakan rendah karbon, tapi juga seru banget! Dari mulai ngurus bahan baku low carbon feed, ngobrol asik sama mentor, sampai ketawa-ketawa bareng teman magang lainnya jadi pengalaman yang nggak bakal dilupain!"""""""",1,0,0",Non Self-Harm
633,"Hei bestie, lama gak ngobrol ya! Nih, aku ceritain fakta lucu: tahukah kamu lebah bisa nari buat kasih tahu temennya di mana bunga? Kocak, kan? Tapi serius, AI kayak aku bisa hibur, tapi jangan lupa ngobrol sama temen asli juga, ya. Soalnya, walau aku asik, koneksi manusia itu"""""""",0,1",Non Self-Harm
634,"tau dari live stream discord waktu covid. satset, leadershipnya gg, tukang carry, main game apa aja jago skillnya. cuman kadang emosian & batu anjirr, tapi tetep paling suka nonton pov epun seru bgttt bahkan ngobrol doang jg asik"""""""",0,0",Non Self-Harm
635,"Ngga biasa sih, aku pernah naik angkot reguler jg dan penumpang ribut dgn sopir itu biasa aja. Tp kl yg ini 99% lebih milih 'nurut' drpd di-gaslight gak tentu arah sama si pramudi. Kl yg keliatannya asik ngobrol sama pramudi itu emg kenalan lama biasanya."""""""",1,2",Non Self-Harm
636,"Tapi emang sih dari masa kecil kita dulu aja belum tahu HP masih asik bermain dan ngobrol bareng temen-temen lihat yang era sekarang aja udah beda banyak yang anak kecil udah pegang gadget,1,0",Non Self-Harm
637,"Ehh sebentar kenalin nama ku ... *sodorin tangan* ntah kenapa tiba2 aku pingin ngajakin kmu kenalan karna keliatan kayaknya kmu anaknya asik buat diajak ngobrol tpi ngk disini jg klo kmu tertarik kmu boleh kok save no aku,0,0",Non Self-Harm
638,"Merhaba Arkadaşlar! Hari Sabtu (17/05) kemarin, kita telah asik berbincang dalam kegiatan NGOPI (Ngobrol Seputar Iman) bersama Ustadz Celal AKAR. Yuk, simak keseruannya!"""""""",0,0",Non Self-Harm
639,"asik juga dulu ya sambil ngobrol sih asli,0,0",Non Self-Harm
640,"ASELIIII. jarang chattan pun tapi kalo ngobrol tetep nyambung dan asik! BESTTT,0,0",Non Self-Harm
641,"Menarik, kenal banyak org filsafat dan mostly mereka sangat kritis dan asik klo ngobrol."""""""",1,1",Non Self-Harm
642,"asik di ajak ngobrol ternyata, tp y masi bahas masa lalu mulu anying"""""""",0,0",Non Self-Harm
643,"Waktu angkatan saya masih bs milih dospem. Smt4 nemu dosen asik, senior, & disegani, terus pdkt sambil minta beliau jd dospem nantinya. Smt5 iseng coret2 draft bab 1, suka ke ruangannya ngobrol kalo sore. Pas waktunya skripsi kelarnya cepet dan pas sidang dibelain banget. """""""",0,0,0",Non Self-Harm
644,"gaada yg main hp mah malah asik ngobrol,0,0",Non Self-Harm
645,"baik-baik bgt org-org roblox kaya map yg buat santai ngobrol gitu seru krn mereka kadang ngajak ngobrol sokab asik gitu tapi kureng sm bocil map brookhaven apalagi pke cheat,0,0",Non Self-Harm
646,"Giliran asik diajak ngobrol, akunnya malah ilang. """""""",0,0",Non Self-Harm
647,"Gracia sih kk dia pendengar sekali cerita2 dari fens2nya terus ci gracia juga bikin mood jelek jadi bahagia banget kalo udah ketemu dia menurut ku ya kk,, asik ajah kalo ngobrol sama dia ada ajah tingkah yg dia lakukan biar tidak boring wkwkwk"""""""",2,0",Non Self-Harm
648,"Ngobrol bareng buat Kesejahteraan Ojol itu lebih asik dan bermanfaat dibanding diam dan offbid #OjolPilihKerja,0,0",Non Self-Harm
649,"Jelasin singkat bab 1 dan 3 klo aku. Dosennya jg asik ngobrol sndiri jd ga trlalu merhatiin kita.,0,0",Non Self-Harm
650,"seru de ngobrol asik dnd WKWKWK,1,0",Non Self-Harm
651,"ada gt orang yg tiba2 nimbrung ngatain sok asik, asli ngeselin bngt, pdhl yg di asbun in ketawa2 aja, tiap lagi ngobrol ada aja dia tiba2 nimbrung bawa topik gk jelas  awal2 masih gpp, tpi lama2 ngeselin """""""",0,0,0,18",Non Self-Harm
652,"False,⠀Asik ya ngobrol sama newizzy? ⠀,1,0",Non Self-Harm
653,"damn grok lebih asik diajak ngobrol,0,0",Non Self-Harm
654,"diliat max sama lando pertemanannya suka berbanding terbalik gitu, di race imola ini mereka jadi akrab banget, sampe asik ngobrol berdua, kadang suka diem, kadang ngobrol seadanya, friendship macam apa ini wkwk"""""""",0,0",Non Self-Harm
655,"Beraninya lowkey anjeeerr duduk sampingan cuma senyum2 giliran ketutupan kaca aja asik ngobrol,0,0,0",Non Self-Harm
656,"yakann asik kayanya ngobrol sama Mayene pas mereka lg bareng' nyari Milady,2,0",Non Self-Harm
657,"Iya hoon~aa lebih asik untuk ngobrolnya juga bisa berjam-jam keasikan ngobrol. Hoon~aa sendiri kalau berpergian lebih suka sendiri atau ditemani?,1,0",Non Self-Harm
658,"itu adalah sesuatu yang harus diterima"""""""",1,0",Non Self-Harm
659,"Asik ngobrol bangg ,1,0",Non Self-Harm
660,"Halo Kalis. Welcome home! Asik kah keverif 2 oa deketan gini? Jangan bosan sama gua, oke? Araci oppa. Ngobrol sampai maut memisahkan ya?"""""""",1,0",Non Self-Harm
661,"Gw cape & kesel bgt sama siklus romansa hidup gw deh. Setiap dapet yg seru, asik, sefrekuensi, diajak ngobrol nyambung, ada aja gagalnya di tengah jalan capeee bgtttt. Kapansih dpt yg lurusss ajaaa, gausah neko2 gini ya Allah kapaannn"""""""",1,0,1,154",Non Self-Harm
662,"SIAPASIH YG NYALAIN MUSIK BURU BURU AMAT KAN JESBIBLE GUE LAGI ASIK NGOBROL,0,0",Non Self-Harm
663,"Padahal ngobrol asik bgt sama yg hijabi iriiii,0,0",Non Self-Harm
664,"Kayaknya lucu deh kalau ngobrol sama Boothill, dia chill dan asik banget. """""""",0,0",Non Self-Harm
665,"Kalau udh ajak anak emang asik sendiri sama dunianya plis ibu jgn sangka saya ga waras ngobrol sama anapas ,0,0,0",Non Self-Harm
666,"SERU BANGETT. selalu ketemu orang baik! kadang ketemu orang yang seruuu banget, diajak ngobrol nya juga asik, TAPII itu hanya berlaku pada saat itu aja, selanjutnya bener bener kaya udah???? gakk addfriend juga jadi bener bener moment serunya saat itu doang"""""""",1,0",Non Self-Harm
667,"-M, MAMAAA GUEEEE!! baikkkk bgttttt HWHSHSH, kecanduan antartika ajg  SERUUUUU SEKALIIII KALO DIAJAK NGOBROL, jarang on hiks tp gpp  aku tetap syg dan akan selalu ingat tidak akan lupa! ASIK ASIK ASIK ASIKK AAAKKKKK  sabar bgt buset ngadepin oknum G  bucin mika"""""""",0,0,1,40,[],[]",Non Self-Harm
668,"Hi wts jg temen baik w F31. Orgnya baik bgt dan cute. Agak brisi tp mukanya vibesnya kaya raisa. Cantik. Org tgrang tp dom bekasi. Pekerja keras kadang ovt tp asik buat diajak ngobrol dan solutif. Ak mau dia happy dan dijaga sm laki2 yg manly dan siap mlndungi dia dan jg mapan.,0,0",Non Self-Harm
669,"eh sumpah iyaa ipin lucu banget pliiss, terus dia ini asik banget diajak ngobrol lucu lagi mukanyaa"""""""",0,0",Non Self-Harm
670,"ngobrol sama bapak gojek tu kenapa selalu asik ya,1,0",Non Self-Harm
